reference_key,category_id,product_name,keyword,normalized_keyword,match_type,source_name,source_url,source_locator,is_active
catalogue:90,3,Blue Swimming Crab,Blue Swimming Crab,blue swimming crab,TEXT,PantryBuddy approved catalogue; identity retained from Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,products.product_id=90; inherited external source from shelf_life_rules.rule_id=280; exact catalogue name only,1
catalogue:91,3,Mud Crab,Mud Crab,mud crab,TEXT,PantryBuddy approved catalogue; identity retained from Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,products.product_id=91; inherited external source from shelf_life_rules.rule_id=283; exact catalogue name only,1
catalogue:92,3,Ornate Spiny Lobster,Ornate Spiny Lobster,ornate spiny lobster,TEXT,PantryBuddy approved catalogue; identity retained from Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,products.product_id=92; inherited external source from shelf_life_rules.rule_id=286; exact catalogue name only,1
catalogue:93,3,Indian Squid,Indian Squid,indian squid,TEXT,PantryBuddy approved catalogue; identity retained from Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,products.product_id=93; inherited external source from shelf_life_rules.rule_id=289; exact catalogue name only,1
catalogue:94,3,Pharaoh Cuttlefish,Pharaoh Cuttlefish,pharaoh cuttlefish,TEXT,PantryBuddy approved catalogue; identity retained from Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,products.product_id=94; inherited external source from shelf_life_rules.rule_id=292; exact catalogue name only,1
catalogue:95,3,Day Octopus,Day Octopus,day octopus,TEXT,PantryBuddy approved catalogue; identity retained from Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,products.product_id=95; inherited external source from shelf_life_rules.rule_id=295; exact catalogue name only,1
catalogue:96,3,Blood Cockle,Blood Cockle,blood cockle,TEXT,PantryBuddy approved catalogue; identity retained from Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,products.product_id=96; inherited external source from shelf_life_rules.rule_id=298; exact catalogue name only,1
catalogue:97,3,Asian Green Mussel,Asian Green Mussel,asian green mussel,TEXT,PantryBuddy approved catalogue; identity retained from Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,products.product_id=97; inherited external source from shelf_life_rules.rule_id=301; exact catalogue name only,1
catalogue:98,3,Belcher's Oyster,Belcher's Oyster,belcher s oyster,TEXT,PantryBuddy approved catalogue; identity retained from Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,products.product_id=98; inherited external source from shelf_life_rules.rule_id=304; exact catalogue name only,1
catalogue:99,3,Asiatic Hard Clam,Asiatic Hard Clam,asiatic hard clam,TEXT,PantryBuddy approved catalogue; identity retained from Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,products.product_id=99; inherited external source from shelf_life_rules.rule_id=307; exact catalogue name only,1
catalogue:100,3,Asian Moon Scallop,Asian Moon Scallop,asian moon scallop,TEXT,PantryBuddy approved catalogue; identity retained from Selecting and Serving Fresh and Frozen Seafood Safely,https://www.fda.gov/food/buy-store-serve-safe-food/selecting-and-serving-fresh-and-frozen-seafood-safely,products.product_id=100; inherited external source from shelf_life_rules.rule_id=310; exact catalogue name only,1
catalogue:101,4,Water Spinach,Water Spinach,water spinach,TEXT,PantryBuddy approved catalogue; identity retained from UC Davis Produce Fact Sheet: Water Spinach,https://postharvest.ucdavis.edu/produce-facts-sheets/spinach,products.product_id=101; inherited external source from shelf_life_rules.rule_id=313; exact catalogue name only,1
catalogue:102,4,Bok Choy,Bok Choy,bok choy,TEXT,PantryBuddy approved catalogue; identity retained from USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,products.product_id=102; inherited external source from shelf_life_rules.rule_id=316; exact catalogue name only,1
catalogue:103,4,Choy Sum,Choy Sum,choy sum,TEXT,"PantryBuddy approved catalogue; identity retained from Department of Agriculture Malaysia, Food Processing Technology",https://epengembangan.doa.gov.my/en/industri-asas-tani-iat/teknologi-pemprosesan-makanan/,products.product_id=103; inherited external source from shelf_life_rules.rule_id=319; exact catalogue name only,1
catalogue:104,4,Chinese Broccoli,Chinese Broccoli,chinese broccoli,TEXT,"PantryBuddy approved catalogue; identity retained from Department of Agriculture Malaysia, Food Processing Technology",https://epengembangan.doa.gov.my/en/industri-asas-tani-iat/teknologi-pemprosesan-makanan/,products.product_id=104; inherited external source from shelf_life_rules.rule_id=322; exact catalogue name only,1
catalogue:105,4,Amaranth Leaves,Amaranth Leaves,amaranth leaves,TEXT,"PantryBuddy approved catalogue; identity retained from Malaysian Agricultural Research and Development Institute (MARDI), Technology and Horticulture",https://fms.mardi.gov.my/en/penyelidikan/horticulture.html,products.product_id=105; inherited external source from shelf_life_rules.rule_id=325; exact catalogue name only,1
catalogue:106,4,Fiddlehead Fern,Fiddlehead Fern,fiddlehead fern,TEXT,"PantryBuddy approved catalogue; identity retained from Malaysian Agricultural Research and Development Institute (MARDI), Technology and Horticulture",https://fms.mardi.gov.my/en/penyelidikan/horticulture.html,products.product_id=106; inherited external source from shelf_life_rules.rule_id=328; exact catalogue name only,1
catalogue:107,4,Sweet Leaf,Sweet Leaf,sweet leaf,TEXT,"PantryBuddy approved catalogue; identity retained from Malaysian Agricultural Research and Development Institute (MARDI), Technology and Horticulture",https://fms.mardi.gov.my/en/penyelidikan/horticulture.html,products.product_id=107; inherited external source from shelf_life_rules.rule_id=331; exact catalogue name only,1
catalogue:108,4,Round Cabbage,Round Cabbage,round cabbage,TEXT,PantryBuddy approved catalogue; identity retained from USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,products.product_id=108; inherited external source from shelf_life_rules.rule_id=334; exact catalogue name only,1
catalogue:109,4,Napa Cabbage,Napa Cabbage,napa cabbage,TEXT,PantryBuddy approved catalogue; identity retained from USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,products.product_id=109; inherited external source from shelf_life_rules.rule_id=337; exact catalogue name only,1
catalogue:110,4,Watercress,Watercress,watercress,TEXT,PantryBuddy approved catalogue; identity retained from Singapore Food Agency Food Safety Tips,https://www.sfa.gov.sg/food-safety-tips/safe-food-practices/food-safety-tips,products.product_id=110; inherited external source from shelf_life_rules.rule_id=340; exact catalogue name only,1
catalogue:111,4,Sweet Potato Leaves,Sweet Potato Leaves,sweet potato leaves,TEXT,"PantryBuddy approved catalogue; identity retained from Malaysian Agricultural Research and Development Institute (MARDI), Technology and Horticulture",https://fms.mardi.gov.my/en/penyelidikan/horticulture.html,products.product_id=111; inherited external source from shelf_life_rules.rule_id=343; exact catalogue name only,1
catalogue:112,4,Ceylon Spinach,Ceylon Spinach,ceylon spinach,TEXT,"PantryBuddy approved catalogue; identity retained from Malaysian Agricultural Research and Development Institute (MARDI), Technology and Horticulture",https://fms.mardi.gov.my/en/penyelidikan/horticulture.html,products.product_id=112; inherited external source from shelf_life_rules.rule_id=346; exact catalogue name only,1
catalogue:113,4,Iceberg Lettuce,Iceberg Lettuce,iceberg lettuce,TEXT,PantryBuddy approved catalogue; identity retained from USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,products.product_id=113; inherited external source from shelf_life_rules.rule_id=349; exact catalogue name only,1
catalogue:114,4,Bitter Gourd,Bitter Gourd,bitter gourd,TEXT,"PantryBuddy approved catalogue; identity retained from Malaysian Agricultural Research and Development Institute (MARDI), Technology and Horticulture",https://fms.mardi.gov.my/en/penyelidikan/horticulture.html,products.product_id=114; inherited external source from shelf_life_rules.rule_id=352; exact catalogue name only,1
catalogue:115,4,Ridge Gourd,Ridge Gourd,ridge gourd,TEXT,"PantryBuddy approved catalogue; identity retained from Malaysian Agricultural Research and Development Institute (MARDI), Technology and Horticulture",https://fms.mardi.gov.my/en/penyelidikan/horticulture.html,products.product_id=115; inherited external source from shelf_life_rules.rule_id=355; exact catalogue name only,1
catalogue:116,4,Winter Melon,Winter Melon,winter melon,TEXT,"PantryBuddy approved catalogue; identity retained from Department of Agriculture Malaysia, Food Processing Technology",https://epengembangan.doa.gov.my/en/industri-asas-tani-iat/teknologi-pemprosesan-makanan/,products.product_id=116; inherited external source from shelf_life_rules.rule_id=358; exact catalogue name only,1
catalogue:117,4,Bottle Gourd,Bottle Gourd,bottle gourd,TEXT,"PantryBuddy approved catalogue; identity retained from Malaysian Agricultural Research and Development Institute (MARDI), Technology and Horticulture",https://fms.mardi.gov.my/en/penyelidikan/horticulture.html,products.product_id=117; inherited external source from shelf_life_rules.rule_id=361; exact catalogue name only,1
catalogue:118,4,Snake Gourd,Snake Gourd,snake gourd,TEXT,"PantryBuddy approved catalogue; identity retained from Malaysian Agricultural Research and Development Institute (MARDI), Technology and Horticulture",https://fms.mardi.gov.my/en/penyelidikan/horticulture.html,products.product_id=118; inherited external source from shelf_life_rules.rule_id=364; exact catalogue name only,1
catalogue:119,4,Chayote,Chayote,chayote,TEXT,PantryBuddy approved catalogue; identity retained from Singapore Food Agency Food Safety Tips,https://www.sfa.gov.sg/food-safety-tips/safe-food-practices/food-safety-tips,products.product_id=119; inherited external source from shelf_life_rules.rule_id=367; exact catalogue name only,1
catalogue:120,4,Cucumber,Cucumber,cucumber,TEXT,PantryBuddy approved catalogue; identity retained from USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,products.product_id=120; inherited external source from shelf_life_rules.rule_id=370; exact catalogue name only,1
catalogue:121,4,Pumpkin,Pumpkin,pumpkin,TEXT,PantryBuddy approved catalogue; identity retained from USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,products.product_id=121; inherited external source from shelf_life_rules.rule_id=373; exact catalogue name only,1
catalogue:122,4,Yardlong Beans,Yardlong Beans,yardlong beans,TEXT,PantryBuddy approved catalogue; identity retained from USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,products.product_id=122; inherited external source from shelf_life_rules.rule_id=376; exact catalogue name only,1
catalogue:123,4,French Beans,French Beans,french beans,TEXT,PantryBuddy approved catalogue; identity retained from USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,products.product_id=123; inherited external source from shelf_life_rules.rule_id=379; exact catalogue name only,1
catalogue:124,4,Winged Beans,Winged Beans,winged beans,TEXT,PantryBuddy approved catalogue; identity retained from USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,products.product_id=124; inherited external source from shelf_life_rules.rule_id=382; exact catalogue name only,1
catalogue:125,4,Okra,Okra,okra,TEXT,PantryBuddy approved catalogue; identity retained from USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,products.product_id=125; inherited external source from shelf_life_rules.rule_id=385; exact catalogue name only,1
catalogue:126,4,Stink Bean,Stink Bean,stink bean,TEXT,"PantryBuddy approved catalogue; identity retained from Malaysian Agricultural Research and Development Institute (MARDI), Technology and Horticulture",https://fms.mardi.gov.my/en/penyelidikan/horticulture.html,products.product_id=126; inherited external source from shelf_life_rules.rule_id=388; exact catalogue name only,1
catalogue:127,4,Mung Bean Sprouts,Mung Bean Sprouts,mung bean sprouts,TEXT,PantryBuddy approved catalogue; identity retained from USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,products.product_id=127; inherited external source from shelf_life_rules.rule_id=391; exact catalogue name only,1
catalogue:128,4,Soybean Sprouts,Soybean Sprouts,soybean sprouts,TEXT,PantryBuddy approved catalogue; identity retained from USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,products.product_id=128; inherited external source from shelf_life_rules.rule_id=394; exact catalogue name only,1
catalogue:129,4,Baby Corn,Baby Corn,baby corn,TEXT,PantryBuddy approved catalogue; identity retained from UC Davis Produce Fact Sheet: Baby Corn,https://postharvest.ucdavis.edu/produce-facts-sheets/corn-sweet,products.product_id=129; inherited external source from shelf_life_rules.rule_id=397; exact catalogue name only,1
catalogue:130,4,Bird's Eye Chili,Bird's Eye Chili,bird s eye chili,TEXT,PantryBuddy approved catalogue; identity retained from USDA FoodKeeper open dataset,https://catalog.data.gov/dataset/fsis-foodkeeper-data,products.product_id=130; inherited external source from shelf_life_rules.rule_id=400; exact catalogue name only,1
